"Country","Commodity","Flow","Unit","Year","Quantity","fad_fished","flow_binary","alpha_3"
"Martinique","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes",2014,NA,0,NA,"MTQ"
"Martinique","Seabreams nei, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"MTQ"
"Martinique","Seabreams, frozen","Imports","Tonnes",2014,NA,0,NA,"MTQ"
"Martinique","Shark fillets nei, frozen","Imports","Tonnes",2014,24,0,1,"MTQ"
"Martinique","Sharks nei, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"MTQ"
"Martinique","Sharks nei, frozen","Imports","Tonnes",2014,NA,0,NA,"MTQ"
"Martinique","Skipjack tuna, fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Skipjack tuna, frozen","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Solubles from fish","Imports","Tonnes",2014,NA,0,NA,"MTQ"
"Martinique","Swordfish, frozen","Imports","Tonnes",2014,2,0,1,"MTQ"
"Martinique","Tuna loins and fillets, frozen","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Tuna loins, prepared or preserved","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Tunas nei, frozen","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes",2014,0,1,0,"MTQ"
"Martinique","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Tunas prepared or preserved, not minced, nei","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Tunas, fresh or chilled, nei","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Tunas, gilled, gutted, frozen, nei","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Tunas, heads-off, etc., frozen, nei","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Whiting fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"MTQ"
"Martinique","Yellowfin tuna, frozen, nei","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Martinique","Yellowfin tuna, gilled, gutted, frozen","Imports","Tonnes",2014,NA,1,NA,"MTQ"
"Montserrat","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes",2014,NA,1,NA,"MSR"
"Montserrat","Anchovies, prepared or preserved, not minced","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Atlantic mackerel prepared or preserved, not minced","Imports","Tonnes",2014,0,0,0,"MSR"
"Montserrat","Cods nei, dried,  whether or not salted","Imports","Tonnes",2014,0,0,0,"MSR"
"Montserrat","Cods nei, frozen","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Cods nei, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Cods, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Common sole, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Fish body oils, nei","Imports","Tonnes",2014,0,0,0,"MSR"
"Montserrat","Fish dried, whether or not salted, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Fish fillets, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Fish fillets, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Fish for culture incl. ova, fingerlings etc.","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Fish liver oils, nei","Imports","Tonnes",2014,0,0,0,"MSR"
"Montserrat","Fish meat, whether or not minced, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Fish nei, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Fish nei, smoked","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Fish, fresh or chilled, nei","Imports","Tonnes",2014,0,0,0,"MSR"
"Montserrat","Flatfish nei, frozen","Imports","Tonnes",2014,0,0,0,"MSR"
"Montserrat","Haddock, frozen","Imports","Tonnes",2014,0,0,0,"MSR"
"Montserrat","Hakes nei, frozen","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Herring, salted or in brine","Imports","Tonnes",2014,5,0,1,"MSR"
"Montserrat","Herrings nei, frozen","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Herrings nei, smoked","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Herrings prepared or preserved, not minced, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Livers, roes, milt, frozen","Imports","Tonnes",2014,7173,0,1,"MSR"
"Montserrat","Mackerel, dried, whether or not salted, but not smoked","Imports","Tonnes",2014,1,0,1,"MSR"
"Montserrat","Mackerels nei, frozen","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Mackerels nei, salted or in brine","Imports","Tonnes",2014,0,0,0,"MSR"
"Montserrat","Mackerels, nei, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Marine fish nei, minced, prepared or preserved","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Marine fish nei, prepared or preserved, not minced","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Marine fish nei, smoked","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Marine fish, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Marine fish, frozen, nei","Imports","Tonnes",2014,10,0,1,"MSR"
"Montserrat","Miscellaneous marine fish nei, dried, whether or not salted","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Miscellaneous marine fish, salted or in brine, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Ornamental fish nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Plaices, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Swordfish, frozen","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Toothfish (Dissostichus spp.), frozen","Imports","Tonnes",2014,NA,0,NA,"MSR"
"Montserrat","Tunas nei, frozen","Imports","Tonnes",2014,NA,1,NA,"MSR"
"Montserrat","Tunas prepared or preserved, not minced, nei","Imports","Tonnes",2014,NA,1,NA,"MSR"
"Montserrat","Tunas, fresh or chilled, nei","Imports","Tonnes",2014,8,1,1,"MSR"
"Montserrat","Yellowfin tuna, fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"MSR"
"Montserrat","Yellowfin tuna, frozen, nei","Imports","Tonnes",2014,NA,1,NA,"MSR"
"Bonaire, Sint Eustatius and Saba","Alaska pollock fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Alaska pollock, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Alaska pollock, roes, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes",2014,42,1,1,"BES"
"Bonaire, Sint Eustatius and Saba","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes",2014,NA,1,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes",2014,7,1,1,"BES"
"Bonaire, Sint Eustatius and Saba","Anchovies, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Anchovies, prepared or preserved, not minced","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Anchovies, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Anchovies, semi-preserved","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Angler (=Monk) fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Angler (=monk), fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Angler (=monk), frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Argentinian hake fillets, frozen","Imports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes",2014,27,1,1,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Exports","Tonnes",2014,1558,1,1,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes",2014,6,1,1,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic halibut, smoked","Imports","Tonnes",2014,1,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring fillets, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring, not minced, prep. or pres., nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring, smoked","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic mackerel, fresh or chilled","Exports","Tonnes",2014,4,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic mackerel, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic redfishes, fresh or chilled","Imports","Tonnes",2014,6,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Balls, cakes, sausages, etc.prepared from minced fish","Imports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Bigeye tuna, fresh or chilled","Exports","Tonnes",2014,NA,1,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Bigeye tuna, frozen, nei","Exports","Tonnes",2014,NA,1,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Brisling or sprats, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cape hake fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cape hake, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Caviar and caviar substitutes","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Caviar substitutes","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cod nei fillets, dried, salted or in brine","Imports","Tonnes",2014,697,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Cod nei, fillets, frozen","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cod nei, fillets, frozen","Imports","Tonnes",2014,403,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Cod, salted and dried (klipfish)","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, dried,  whether or not salted","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, dried,  whether or not salted","Imports","Tonnes",2014,2,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, fillets, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, frozen","Imports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cods, fresh or chilled, nei","Exports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Cods, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cods, not minced, prepared or preserved","Imports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Common sole, frozen","Imports","Tonnes",2014,104,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","European plaice (Pleuronectes platessa), fresh or chilled","Exports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","European plaice fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","European plaice, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","European sardine, prepared or preserved, not minced, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Euthynnus excl. skipjack or stripe-bellied bonitos, fresh or chilled","Imports","Tonnes",2014,NA,1,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Euthynnus excl. skipjack or stripe-bellied bonitos, frozen","Imports","Tonnes",2014,0,1,0,"BES"
"Bonaire, Sint Eustatius and Saba","Fish body oils, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish body oils, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish dried, whether or not salted, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish dried, whether or not salted, nei","Imports","Tonnes",2014,1478,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Fish fillets, dried, salted or in brine, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish fillets, fresh or chilled, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish fillets, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish fillets, frozen, nei","Exports","Tonnes",2014,1,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Fish fillets, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish live, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish live, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish liver oils, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish liver oils, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish meat, whether or not minced nei, fresh or chilled","Imports","Tonnes",2014,2,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Fish meat, whether or not minced, frozen, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish meat, whether or not minced, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish meat,whether or not minced, fresh,chilled,frozen, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish minced (=surimi), frozen","Imports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Fish minced nei, prepared or preserved","Exports","Tonnes",2014,2,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Fish minced nei, prepared or preserved","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish nei, prepared or preserved, not minced","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish nei, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish nei, smoked","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish nei, smoked","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish not minced, prep. or pres., in airtight containers","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish not minced, prep. or pres., in airtight containers","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish roes, prepared, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish solubles, silages, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish waste, nei","Exports","Tonnes",2014,8,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Fish waste, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish, fresh, chilled or frozen","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish, frozen, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fish, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fishmeal fit for human consumption, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fishmeals, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Fishmeals, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Flaps of herring, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Flatfish nei, frozen","Exports","Tonnes",2014,1,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Flatfish nei, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Flatfish, fresh or chilled, nei","Imports","Tonnes",2014,1,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Flatfish, salted or in brine, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Flounder fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Gadiformes fillets, frozen, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Gadiformes nei, dried and salted","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Gadiformes, not minced, prepared or preserved","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Gadiformes, salted or in brine, nei","Imports","Tonnes",2014,1,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Gilt-head seabream, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Greenland halibut, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Greenland halibut, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Greenland halibut, smoked","Imports","Tonnes",2014,257,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Haddock, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Haddock, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Hake nei fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Hakes nei, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Hakes, salted or in brine","Imports","Tonnes",2014,74,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Halibuts nei, frozen","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Halibuts nei, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Halibuts, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herring nei, fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herring roes, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herring, salted or in brine","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herrings nei, frozen","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herrings nei, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herrings nei, smoked","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herrings nei, smoked","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herrings prepared or preserved, not minced, nei","Exports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Herrings prepared or preserved, not minced, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herrings, fresh or chilled, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Herrings, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Jack and horse mackerels, fresh or chilled","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Livers, roes, milt, dried, salted or in brine, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Livers, roes, milt, fresh or chilled, nei","Exports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Livers, roes, milt, fresh or chilled, nei","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Livers, roes, milt, frozen","Imports","Tonnes",2014,14,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Mackerel fillets, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Mackerel prepared or preserved, not minced, nei","Imports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Mackerels nei, frozen","Exports","Tonnes",2014,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Mackerels nei, frozen","Imports","Tonnes",2014,NA,0,NA,"BES"
